ovm_0884,3443.26,6604.69,0,
ovm_0891,4335.54,7137.42,0,
ovm_0892,4868.76,7137.27,0,
ovm_0893,4868.77,6604.76,0,
ovm_0894,4335.5,6604.59,0,
ovm_0901,5224.11,7137.35,0,
ovm_0902,5756.78,7137.35,0,
ovm_0903,5756.78,6604.67,0,
ovm_0904,5224.1,6604.68,0,
ovm_0911,6117.42,7137.35,0,
ovm_0912,6650.09,7137.35,0,
ovm_0913,6650.09,6604.68,0,
ovm_0914,6117.42,6604.66,0,
ovm_0921,7005.44,7137.28,0,
ovm_0922,7538.67,7137.43,0,
ovm_0923,7538.68,6604.59,0,
ovm_0924,7005.43,6604.74,0,
ovm_0931,7898.27,7137.35,0,
ovm_0932,8430.93,7137.35,0,
ovm_0933,8430.94,6604.68,0,
ovm_0934,7898.26,6604.69,0,
ovm_0941,8790.54,7137.43,0,
ovm_0942,9323.76,7137.27,0,
ovm_0943,9323.77,6604.77,0,
ovm_0944,8790.53,6604.6,0,
ovm_0951,9679.11,7137.36,0,
ovm_0952,10211.8,7137.35,0,
ovm_0953,10211.8,6604.68,0,
ovm_0954,9679.1,6604.69,0,
ovm_0961,10572.4,7137.36,0,
ovm_0962,11105.1,7137.35,0,
ovm_0963,11105.1,6604.67,0,
ovm_0964,10572.4,6604.67,0,
ovm_0971,769.069,8025.24,0,
ovm_0972,1301.83,8025.24,0,
ovm_0973,1301.72,7492.47,0,
ovm_0974,769.156,7492.47,0,
ovm_0981,1662.37,8025.23,0,
ovm_0982,2195.15,8025.23,0,
ovm_0983,2195.05,7492.45,0,
ovm_0984,1662.47,7492.45,0,
ovm_0991,2550.38,8025.16,0,
ovm_0992,3083.73,8025.35,0,
ovm_0993,3083.66,7492.38,0,
ovm_0994,2550.47,7492.51,0,
ovm_1001,3443.23,8025.24,0,
ovm_1002,3975.98,8025.24,0,
ovm_1003,3975.89,7492.45,0,
ovm_1004,3443.32,7492.45,0,
ovm_1011,4335.44,8025.34,0,
ovm_1012,4868.82,8025.17,0,
ovm_1013,4868.73,7492.52,0,
ovm_1014,4335.54,7492.36,0,
ovm_1021,5224.07,8025.24,0,
ovm_1022,5756.82,8025.24,0,
ovm_1023,5756.72,7492.44,0,
ovm_1024,5224.15,7492.45,0,
ovm_1031,6117.38,8025.25,0,
ovm_1032,6650.14,8025.23,0,
ovm_1033,6650.04,7492.45,0,
ovm_1034,6117.46,7492.45,0,
ovm_1041,7005.38,8025.17,0,
ovm_1042,7538.76,8025.35,0,
ovm_1043,7538.66,7492.36,0,
ovm_1044,7005.47,7492.52,0,
ovm_1051,7898.23,8025.24,0,
ovm_1052,8430.98,8025.24,0,
ovm_1053,8430.88,7492.46,0,
ovm_1054,7898.32,7492.47,0,
ovm_1061,8790.46,8025.35,0,
ovm_1062,9323.82,8025.16,0,
ovm_1063,9323.73,7492.52,0,
ovm_1064,8790.55,7492.37,0,
ovm_1071,9679.07,8025.24,0,
ovm_1072,10211.8,8025.24,0,
ovm_1073,10211.7,7492.47,0,
ovm_1074,9679.16,7492.46,0,
ovm_1081,10572.4,8025.24,0,
ovm_1082,11105.1,8025.24,0,
ovm_1083,11105,7492.45,0,
ovm_1084,10572.5,7492.44,0,
